scenario,engine,day,average_stress,average_burnout,average_productivity,turnover_count,active_employee_count
Toxic workplace,Mesa,25,0.907371045051513,0.24708290042442915,0.20824062451213382,18,44
Toxic workplace,Mesa,26,0.9073377497536538,0.25482243399755444,0.20754252168092485,18,45
Toxic workplace,Mesa,27,0.8875042891455465,0.25624645828033454,0.21124825799365038,19,47
Toxic workplace,Mesa,28,0.8825076873069154,0.2616079088150281,0.21302661092336664,19,49
Toxic workplace,Mesa,29,0.8992990730625608,0.2676317136054941,0.19672995428303378,21,47
Toxic workplace,Mesa,30,0.9194453050671607,0.27912578059383947,0.18764894105229823,21,47
Toxic workplace,Mesa,31,0.9332314305563828,0.2913619105777433,0.17191746717487216,21,47
Toxic workplace,Mesa,32,0.9320204508861686,0.2942493530640775,0.18105036785288495,23,46
Toxic workplace,Mesa,33,0.9404217836964053,0.2949262788508847,0.1764963482988444,26,43
Toxic workplace,Mesa,34,0.9277602728333537,0.2993030845523877,0.1752598872895099,26,45
Toxic workplace,Mesa,35,0.941247795775732,0.317007046536987,0.13709240885374363,27,44
Toxic workplace,Mesa,36,0.9500856686252614,0.32979769436035367,0.14421884700781248,27,44
Toxic workplace,Mesa,37,0.9295658533861656,0.33205091948511933,0.15508263404325462,28,45
Toxic workplace,Mesa,38,0.9065216975996947,0.32648253902305047,0.17961073107783898,28,48
Toxic workplace,Mesa,39,0.9182212900255656,0.33020438219959525,0.17846603283802023,30,46
Toxic workplace,Mesa,40,0.9199176994177344,0.3359633338756321,0.17998487706617833,30,47
Toxic workplace,Mesa,41,0.9314502028573706,0.34275033854367853,0.17233187001683267,31,46
Toxic workplace,Mesa,42,0.9335566931647178,0.3492334796361024,0.16998326635718936,31,47
Toxic workplace,Mesa,43,0.9471669368426578,0.36160964111596255,0.15563615418735527,31,47
Toxic workplace,Mesa,44,0.9298133020279539,0.35675367842068656,0.16423196402823623,34,46
Toxic workplace,Mesa,45,0.9431093376166223,0.36893099199533397,0.1673921791869861,34,46
Toxic workplace,Mesa,46,0.937710444150479,0.3751704289173467,0.16810737962588382,34,47
Toxic workplace,Mesa,47,0.9452939404446268,0.37596938351219467,0.1696581555693772,36,45
Toxic workplace,Mesa,48,0.9550928514841047,0.38190817954253137,0.15631040682311584,37,44
Toxic workplace,Mesa,49,0.9293957510532255,0.376433238560061,0.17341086878628922,37,47
Toxic workplace,Mesa,50,0.9455029041935236,0.39646195482095553,0.15280241464600558,38,46
Toxic workplace,Mesa,51,0.9573514716605792,0.40824661092509024,0.1454087822804033,40,44
Toxic workplace,Mesa,52,0.9364500929358072,0.3970511945321396,0.15006360933443516,41,45
Toxic workplace,Mesa,53,0.930012237815592,0.40172938307678646,0.15826133673636186,41,46
Toxic workplace,Mesa,54,0.9360936282975643,0.3782211611225365,0.1728838095669635,44,43
Toxic workplace,Mesa,55,0.9359443714347637,0.3831763996459065,0.1595163990884313,44,44
Toxic workplace,Mesa,56,0.9236605400063604,0.381992895518093,0.16846091924022008,44,46
Toxic workplace,Mesa,57,0.9248212874338063,0.37493586304235477,0.17081271659693617,45,46
Toxic workplace,Mesa,58,0.9367132626828997,0.38261390836127124,0.1676064215619662,46,45
Toxic workplace,Mesa,59,0.914947873343045,0.3681829506886702,0.17822611566956206,48,46
Toxic workplace,Mesa,60,0.9362035441429001,0.3798460018905087,0.16700378271146016,48,46
Toxic workplace,Mesa,61,0.9516340772363235,0.37913661872367577,0.15057594608191419,50,44
Toxic workplace,Mesa,62,0.9506621507543643,0.37232160311917234,0.18055192467030223,53,42
Toxic workplace,Mesa,63,0.9422809886682532,0.36643556409565364,0.191054142144836,54,42
Toxic workplace,Mesa,64,0.9218227008638277,0.3584816114737955,0.19502285016013385,55,43
Toxic workplace,Mesa,65,0.9278963010578511,0.36136703394163394,0.18667737225536582,57,41
Toxic workplace,Mesa,66,0.9131734485159193,0.3577390680182895,0.18188963118406107,57,43
Toxic workplace,Mesa,67,0.8942331763830561,0.348932866856413,0.19842636588875914,57,46
Toxic workplace,Mesa,68,0.8997828500052912,0.3536903092281644,0.19519497625396484,57,47
Toxic workplace,Mesa,69,0.9047381448692594,0.35967732178785927,0.18972786216447907,58,47
Toxic workplace,Mesa,70,0.8950583730193307,0.3435430633474549,0.2044105776457371,60,47
Toxic workplace,Mesa,71,0.9132727395711446,0.354104932796357,0.19417814258301888,60,47
Toxic workplace,Mesa,72,0.9286971481436994,0.37132582463478664,0.18461127415194922,61,46
Toxic workplace,Mesa,73,0.9392522990056471,0.3858996851235471,0.17501324497270357,62,45
Toxic workplace,Mesa,74,0.9356082408436877,0.37909688059635993,0.17052973952230835,63,45
Toxic workplace,Mesa,75,0.9255025622920929,0.37605151886116733,0.18258384413167458,63,47
Toxic workplace,Mesa,76,0.9349366246578924,0.3679347529922337,0.17947963599915612,67,43
Toxic workplace,Mesa,77,0.9338469782240061,0.37809926983761444,0.17048863764464495,68,43
Toxic workplace,Mesa,78,0.932317778427299,0.3646750676857333,0.17816292830324518,71,41
Toxic workplace,Mesa,79,0.9326826395778784,0.344136981899716,0.18822925899577966,73,40
Toxic workplace,Mesa,80,0.951257063755154,0.3478680983098796,0.1629866295687537,74,39
Toxic workplace,Mesa,81,0.9134781256539811,0.33487607456419427,0.19258695264279177,74,43
Toxic workplace,Mesa,82,0.9199112117306913,0.3405204797463507,0.16676662155135777,74,44
Toxic workplace,Mesa,83,0.8959499477109426,0.3351180668654406,0.19621952472310678,74,47
Toxic workplace,Mesa,84,0.8918556025709933,0.3245939084040585,0.20198365537839894,75,48
Toxic workplace,Mesa,85,0.8942069824584724,0.32337679271148645,0.20047182057153373,77,47
Toxic workplace,Mesa,86,0.912116361388894,0.32659417990598094,0.19685225712325244,78,46
Toxic workplace,Mesa,87,0.9210047163355742,0.33176601655874605,0.19207129183721233,81,43
Toxic workplace,Mesa,88,0.9275626323352566,0.31605392267852883,0.18610080169612048,85,39
Toxic workplace,Mesa,89,0.9290684730980772,0.3067689599735025,0.19256200369021392,86,39
Toxic workplace,Mesa,90,0.9116201947182948,0.30671630127912924,0.20257466929783077,86,41
Toxic workplace,Mesa,91,0.9115328848355,0.3108454124404353,0.20442426135201403,86,42
Toxic workplace,Mesa,92,0.8802185614951846,0.2940966529264445,0.2266044617463673,88,43
Toxic workplace,Mesa,93,0.858836451708301,0.28220895257211204,0.23848819580614625,88,47
Toxic workplace,Mesa,94,0.8723990053602745,0.2796123083197433,0.24121212638028686,89,47
Toxic workplace,Mesa,95,0.8923176715764315,0.2702048906024421,0.22968038798848117,93,43
Toxic workplace,Mesa,96,0.9150262539724466,0.28142880141227145,0.22121358679833544,93,43
Toxic workplace,Mesa,97,0.91188630338053,0.27893099644941627,0.2258597181288951,94,44
Toxic workplace,Mesa,98,0.9293598431789861,0.279937815322641,0.2086263676722896,95,43
Toxic workplace,Mesa,99,0.9300506283564084,0.28679269457878664,0.21142920503405385,95,44
Toxic workplace,Mesa,100,0.8918348111122636,0.2549462494356486,0.24398278927864772,97,46
Toxic workplace,Mesa,101,0.9059977851267295,0.2502817640840073,0.24151733252740204,99,44
Toxic workplace,Mesa,102,0.9152121948412645,0.2575485676079364,0.2352546369247433,99,45
Toxic workplace,Mesa,103,0.9188984392000403,0.26107551703615145,0.22721943430322444,100,45
Toxic workplace,Mesa,104,0.9337223777729925,0.2686565932322977,0.22334065612561102,102,43
Toxic workplace,Mesa,105,0.9256974090642364,0.27317071487787875,0.2278894976135265,102,45
Toxic workplace,Mesa,106,0.9060790979095642,0.26493273731219896,0.24156475757165244,103,46
Toxic workplace,Mesa,107,0.9137958863872722,0.2714452140474479,0.22606242380302877,105,44
Toxic workplace,Mesa,108,0.9098820306600569,0.2654401851553112,0.23823955201995417,106,44
Toxic workplace,Mesa,109,0.8970752868584728,0.2670355819668681,0.23364063543070154,106,46
Toxic workplace,Mesa,110,0.9078651939424371,0.27784357579705554,0.2079104741257565,106,46
Toxic workplace,Mesa,111,0.905975289385648,0.28428872529696786,0.21209578480410127,106,47
Toxic workplace,Mesa,112,0.8949788381113328,0.28573589762044127,0.22178429952492143,107,48
Toxic workplace,Mesa,113,0.8972571003993843,0.2912779892236477,0.21671565881129773,107,49
Toxic workplace,Mesa,114,0.912488122771008,0.3015851164147038,0.2013362316154488,107,49
Toxic workplace,Mesa,115,0.9283324064544792,0.31253571042088907,0.18207571692563365,107,49
Toxic workplace,Mesa,116,0.9383827668486179,0.3100227670464009,0.1832175300545526,110,46
Toxic workplace,Mesa,117,0.9329205837308556,0.3131228194248329,0.17973531726964112,112,45
Toxic workplace,Mesa,118,0.9386455147305033,0.3181851449620164,0.18339667564715337,114,43
Toxic workplace,Mesa,119,0.9448945346775365,0.33044062128982915,0.16965452977874265,114,43
Toxic workplace,Mesa,120,0.9485369005064402,0.327290879881576,0.15998442724513254,115,42
Toxic workplace,Mesa,121,0.9182308750998519,0.322607131495109,0.17368455451058298,115,45
Toxic workplace,Mesa,122,0.907481083457184,0.3249826400522842,0.17813204802401963,115,47
Toxic workplace,Mesa,123,0.8977887974595772,0.31548997547595964,0.1905299824272286,116,48
Toxic workplace,Mesa,124,0.9134860778182833,0.3216164494011222,0.1790005071221127,117,47
Toxic workplace,Mesa,125,0.9224132959936897,0.3273981476009326,0.16267445441565168,117,48
Toxic workplace,Mesa,126,0.9318278172120855,0.3325075691421145,0.1626494493644941,119,46
Toxic workplace,Mesa,127,0.9375316523003836,0.34811082502177393,0.17494176216428567,121,44
Toxic workplace,Mesa,128,0.9330816212581663,0.353167569821012,0.173412014823371,121,45
Toxic workplace,Mesa,129,0.9348247544040824,0.3657648709869289,0.16946041870290413,122,45
Toxic workplace,Mesa,130,0.9478619322064388,0.37777080645389033,0.15535382217810367,122,45
Toxic workplace,Mesa,131,0.9348217895845358,0.3668421103169448,0.17254358873199607,124,45
Toxic workplace,Mesa,132,0.9217142281325564,0.3685598350698301,0.1812904411882058,127,44
Toxic workplace,Mesa,133,0.935245487529627,0.37780932952385116,0.17497159557729763,128,43
Toxic workplace,Mesa,134,0.9353219525034813,0.37200762669762394,0.17972695617543577,129,43
Toxic workplace,Mesa,135,0.947341234215723,0.374738194146194,0.17001369605437228,130,42
Toxic workplace,Mesa,136,0.9323089845825593,0.3731788683169804,0.17761335511453358,130,44
Toxic workplace,Mesa,137,0.9068797790512032,0.3642132084221599,0.19422520738600535,132,45
Toxic workplace,Mesa,138,0.9134383933559639,0.3643505521199282,0.1939484618730885,133,45
Toxic workplace,Mesa,139,0.9142974225158508,0.35914237679554006,0.20039418783090007,134,45
Toxic workplace,Mesa,140,0.9168944016000747,0.3640971486394664,0.19882663117834373,134,46
Toxic workplace,Mesa,141,0.9304734875427161,0.3729942589699109,0.19045851572103834,135,45
Toxic workplace,Mesa,142,0.9152480808153198,0.35490477304532697,0.1996220150705649,137,45
Toxic workplace,Mesa,143,0.9196385641071665,0.3583288121767869,0.2078912588474851,137,46
Toxic workplace,Mesa,144,0.9255184342717413,0.34709614169435365,0.2006179970502523,139,45
Toxic workplace,Mesa,145,0.9426116511197035,0.36292289134476613,0.19146278096944844,140,44
Toxic workplace,Mesa,146,0.9506323857059827,0.3667979746837096,0.18784098027224172,140,45
Toxic workplace,Mesa,147,0.9385963520246072,0.3650181588433985,0.1933798507572046,141,46
Toxic workplace,Mesa,148,0.95243231891022,0.37648879088636145,0.18155325930804275,141,46
Toxic workplace,Mesa,149,0.9379205549228582,0.3725620252333906,0.18807167529418473,142,47
Toxic workplace,Mesa,150,0.9338799018578182,0.3762470313048519,0.18360167655106077,142,48
Toxic workplace,Mesa,151,0.9394620548974297,0.38694268144440086,0.16525449760567562,145,45
Toxic workplace,Mesa,152,0.9332481415464361,0.396076042263047,0.14830387558550015,147,44
Toxic workplace,Mesa,153,0.9402119443308204,0.38350389611613267,0.15903887673422748,150,41
Toxic workplace,Mesa,154,0.9391298978116887,0.3675083885034742,0.13999853514444174,152,40
Toxic workplace,Mesa,155,0.9482255603910809,0.3756387948187787,0.13214531113027378,154,38
Toxic workplace,Mesa,156,0.9191481871931061,0.36302478877951166,0.13114604165458216,154,41
Toxic workplace,Mesa,157,0.9053837964614857,0.35762893948838465,0.15452426791660073,154,43
Toxic workplace,Mesa,158,0.876291264574347,0.31596278303023667,0.16528027545485866,156,44
Toxic workplace,Mesa,159,0.8742108634307985,0.3151770370072012,0.17435365782421333,156,46
Toxic workplace,Mesa,160,0.8697165832710639,0.30124427832115136,0.1750902310213712,158,46
Toxic workplace,Mesa,161,0.8845783700975043,0.2959575282780555,0.1718893270058118,162,42
Toxic workplace,Mesa,162,0.9085995716874159,0.29530407309490103,0.16306043357086875,163,41
Toxic workplace,Mesa,163,0.9026035118687122,0.2962870393116014,0.16204903269893176,163,43
Toxic workplace,Mesa,164,0.919251757953254,0.30684634416606943,0.16385532300903663,164,42
Toxic workplace,Mesa,165,0.9079651778955825,0.3073934074430707,0.14857236970721027,164,44
Toxic workplace,Mesa,166,0.8754382767959175,0.2950726753531673,0.1862510974655377,165,47
Toxic workplace,Mesa,167,0.8819921055309252,0.28397788737086355,0.18787951806942643,166,47
Toxic workplace,Mesa,168,0.9021909139590684,0.28895249446846966,0.17818259611327117,167,46
Toxic workplace,Mesa,169,0.9149537287348208,0.2843003146376435,0.14867845035857352,168,46
Toxic workplace,Mesa,170,0.9342823304139677,0.28856150592146773,0.165063858475849,170,44
Toxic workplace,Mesa,171,0.9325091916353011,0.2978953632046472,0.1449810840104731,171,44
Toxic workplace,Mesa,172,0.9347423981921718,0.2906768517221688,0.1505910568368676,172,44
Toxic workplace,Mesa,173,0.9274387851429988,0.29284175289920683,0.1485181712046041,173,44
Toxic workplace,Mesa,174,0.9199091448694846,0.30132131049366584,0.14577029905764027,176,42
Toxic workplace,Mesa,175,0.9048001772153399,0.2931479211640741,0.1407526354032819,177,43
Toxic workplace,Mesa,176,0.8989404339988203,0.3011612637043173,0.15639710483750757,178,43
Toxic workplace,Mesa,177,0.8940837294018378,0.2847114489597902,0.17070462337706402,180,42
Toxic workplace,Mesa,178,0.8948382771428599,0.28887748049627804,0.17771487803450636,180,43
Toxic workplace,Mesa,179,0.8727814993376622,0.2663282619400054,0.16996146705627416,183,43
Toxic workplace,Mesa,180,0.8766766712887614,0.25822629489085686,0.18485062704233787,185,42
